DATAFLOW,LAST UPDATE,freq,n_book,isced11,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,DK,2022,16.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,EA20,2022,14.2,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,EE,2022,16.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,EL,2022,8.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,ES,2022,13.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,EU27_2020,2022,13.9,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,FI,2022,16.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,FR,2022,16.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,HR,2022,13.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,HU,2022,12.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,IE,2022,12.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,IT,2022,11.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,LT,2022,13.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,LU,2022,12.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,LV,2022,16.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,ME,2022,10.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,MT,2022,11.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,NL,2022,20.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,NO,2022,17.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,PL,2022,14.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,PT,2022,10.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,RO,2022,7.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,RS,2022,10.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,SE,2022,16.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,SI,2022,16.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,SK,2022,13.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE16,PC,TR,2022,12.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,AT,2022,18.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,BE,2022,14.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,BG,2022,9.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,CH,2022,19.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,CY,2022,14.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,CZ,2022,18.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,DK,2022,17.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,EA20,2022,14.9,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,EE,2022,15.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,EL,2022,8.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,ES,2022,15.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,EU27_2020,2022,14.5,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,FI,2022,15.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,FR,2022,16.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,HR,2022,11.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,HU,2022,15.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,IE,2022,16.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,IT,2022,11.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,LT,2022,11.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,LU,2022,17.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,LV,2022,15.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,ME,2022,5.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,MT,2022,9.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,NL,2022,26.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,NO,2022,17.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,PL,2022,13.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,PT,2022,10.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,RO,2022,5.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,RS,2022,7.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,SE,2022,21.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,SI,2022,14.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,SK,2022,12.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE65,PC,TR,2022,6.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,AT,2022,17.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,BE,2022,11.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,BG,2022,8.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,CH,2022,20.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,CY,2022,13.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,CZ,2022,17.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,DK,2022,18.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,EA20,2022,14.2,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,EE,2022,11.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,EL,2022,8.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,ES,2022,14.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,EU27_2020,2022,14.1,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,FI,2022,18.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,FR,2022,16.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,HR,2022,10.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,HU,2022,14.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,IE,2022,18.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,IT,2022,11.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,LT,2022,9.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,LU,2022,15.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,LV,2022,14.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,ME,2022,3.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,MT,2022,9.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,NL,2022,26.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,NO,2022,14.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,PL,2022,13.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,PT,2022,7.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,RO,2022,3.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,RS,2022,9.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,SE,2022,21.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,SI,2022,12.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,SK,2022,8.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,F,Y_GE75,PC,TR,2022,3.6,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,AT,2022,10.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,BE,2022,10.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,BG,2022,16.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,CH,2022,20.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,CY,2022,4.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,CZ,2022,14.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,DK,2022,17.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,EA20,2022,11.1,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,EE,2022,10.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,EL,2022,6.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,ES,2022,11.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,EU27_2020,2022,12.2,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,FI,2022,16.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,FR,2022,12.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,HR,2022,17.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,HU,2022,12.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,IE,2022,8.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,IT,2022,9.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,LT,2022,12.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,LU,2022,7.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,LV,2022,15.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,ME,2022,12.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,MT,2022,5.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,NL,2022,11.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,NO,2022,18.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,PL,2022,15.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,PT,2022,10.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,RO,2022,17.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,RS,2022,12.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,SE,2022,17.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,SI,2022,7.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,SK,2022,10.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-24,PC,TR,2022,10.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,AT,2022,11.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,BE,2022,10.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,BG,2022,14.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,CH,2022,19.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,CY,2022,3.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,CZ,2022,10.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,DK,2022,17.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,EA20,2022,10.1,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,EE,2022,12.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,EL,2022,6.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,ES,2022,10.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,EU27_2020,2022,10.7,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,FI,2022,17.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,FR,2022,11.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,HR,2022,13.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,HU,2022,10.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,IE,2022,7.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,IT,2022,8.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,LT,2022,7.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,LU,2022,8.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,LV,2022,13.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,ME,2022,9.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,MT,2022,6.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,NL,2022,10.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,NO,2022,15.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,PL,2022,10.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,PT,2022,8.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,RO,2022,11.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,RS,2022,10.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,SE,2022,17.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,SI,2022,7.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,SK,2022,6.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-29,PC,TR,2022,8.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,AT,2022,9.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,BE,2022,10.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,BG,2022,7.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,CH,2022,16.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,CY,2022,2.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,CZ,2022,8.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,DK,2022,13.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,EA20,2022,8.4,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,EE,2022,10.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,EL,2022,5.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,ES,2022,7.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,EU27_2020,2022,8.3,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,FI,2022,16.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,FR,2022,9.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,HR,2022,7.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,HU,2022,7.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,IE,2022,7.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,IT,2022,6.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,LT,2022,4.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,LU,2022,7.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,LV,2022,8.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,ME,2022,5.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,MT,2022,5.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,NL,2022,14.1,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,NO,2022,15.6,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,PL,2022,6.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,PT,2022,6.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,RO,2022,6.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,RS,2022,6.3,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,SE,2022,15.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,SI,2022,8.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,SK,2022,4.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-44,PC,TR,2022,6.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-64,PC,AT,2022,8.8,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-64,PC,BE,2022,10.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-64,PC,BG,2022,6.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-64,PC,CH,2022,15.4,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-64,PC,CY,2022,2.7,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-64,PC,CZ,2022,8.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-64,PC,DE,2022,,u
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-64,PC,DK,2022,13.2,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-64,PC,EA20,2022,8.2,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-64,PC,EE,2022,11.0,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-64,PC,EL,2022,5.5,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-64,PC,ES,2022,8.9,
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-64,PC,EU27_2020,2022,7.9,e
ESTAT:ILC_SCP27(1.0),01/10/24 23:00:00,A,5-9,ED3_4,M,Y16-64,PC,FI,2022,14.0,
