WKT,id,b_travel_time,travel_time
"POLYGON ((-114.050403941063 51.0496792639365,-114.049170231248 51.0510282481961,-114.046699884178 51.0510292612978,-114.045463390392 51.0496812900431,-114.046697172152 51.0483323445781,-114.04916737576 51.0483313315733,-114.050403941063 51.0496792639365))",9997,10,25
"POLYGON ((-114.050412724751 51.0577700080219,-114.049178800355 51.0591189905552,-114.046708022767 51.0591200039477,-114.045471313111 51.05777203471,-114.046705309486 51.0564230909826,-114.049175943545 51.056422077687,-114.050412724751 51.0577700080219))",9994,17,32
"POLYGON ((-114.050409796403 51.0550730945783,-114.049175943545 51.056422077687,-114.046705309486 51.0564230909826,-114.045468671797 51.0550751210725,-114.046702596623 51.0537261767659,-114.049173087177 51.0537251635673,-114.050409796403 51.0550730945783))",9995,13,26
"POLYGON ((-114.050418582801 51.0631638311545,-114.049184515296 51.064512812537,-114.046713450586 51.0645138261235,-114.045476596961 51.0631658582304,-114.046710736467 51.0618169156613,-114.049181657605 51.0618159021718,-114.050418582801 51.0631638311545))",9992,19,32
"POLYGON ((-114.05041565355 51.060466920214,-114.049181657605 51.0618159021718,-114.046710736467 51.0618169156613,-114.045473954832 51.0604689470959,-114.046708022767 51.0591200039477,-114.049178800355 51.0591189905552,-114.05041565355 51.060466920214))",9993,17,31
"POLYGON ((-114.050424442659 51.0685576492813,-114.049190232 51.0699066295131,-114.046718880079 51.0699076432936,-114.045481882441 51.0685596767451,-114.046716165123 51.0672107353342,-114.049187373427 51.0672097216508,-114.050424442659 51.0685576492813))",9990,22,38
"POLYGON ((-114.050421512504 51.0658607408437,-114.049187373427 51.0672097216508,-114.046716165123 51.0672107353342,-114.045479239497 51.0658627681135,-114.046713450586 51.0645138261235,-114.049184515296 51.064512812537,-114.050421512504 51.0658607408437))",9991,21,34
"POLYGON ((-114.050430304324 51.0739514624025,-114.049195950468 51.0753004414837,-114.046724311247 51.0753014554581,-114.045487169552 51.0739534902543,-114.046721595454 51.0726045500015,-114.049193091013 51.0726035361241,-114.050430304324 51.0739514624025))",9988,25,43
"POLYGON ((-114.050427373265 51.0712545564676,-114.049193091013 51.0726035361241,-114.046721595454 51.0726045500015,-114.045484525792 51.0712565841254,-114.046718880079 51.0699076432936,-114.049190232 51.0699066295131,-114.050427373265 51.0712545564676))",9989,24,41
"POLYGON ((-114.050436167799 51.0793452705183,-114.0492016707 51.0806942484489,-114.046729744092 51.0806952626174,-114.045492458294 51.0793472987582,-114.04672702746 51.0779983596634,-114.049198810364 51.077997345592,-114.050436167799 51.0793452705183))",9986,28,44
"POLYGON ((-114.050433235835 51.0766483670861,-114.049198810364 51.077997345592,-114.04672702746 51.0779983596634,-114.045489813719 51.0766503951319,-114.046724311247 51.0753014554581,-114.049195950468 51.0753004414837,-114.050433235835 51.0766483670861))",9987,27,42
"POLYGON ((-114.050442033083 51.0847390736289,-114.049207392698 51.086088050409,-114.046735178613 51.0860890647716,-114.045497748668 51.0847411022569,-114.046732461143 51.0833921643201,-114.049204531479 51.0833911500546,-114.050442033083 51.0847390736289))",9984,32,43
"POLYGON ((-114.050439100215 51.0820421726992,-114.049204531479 51.0833911500546,-114.046732461143 51.0833921643201,-114.045495103277 51.0820442011332,-114.046729744092 51.0806952626174,-114.0492016707 51.0806942484489,-114.050439100215 51.0820421726992))",9985,30,44
"POLYGON ((-114.050354243491 51.0038315013289,-114.049121747767 51.005180495374,-114.046653836539 51.0051815068298,-114.045418564128 51.0038335241437,-114.046651131609 51.0024845688296,-114.049118899751 51.0024835574705,-114.050354243491 51.0038315013289))",10014,44,47
"POLYGON ((-114.050351324157 51.0011345628496,-114.049118899751 51.0024835574705,-114.046651131609 51.0024845688296,-114.045415930945 51.0011365854711,-114.046648427097 50.9997876295774,-114.049116052174 50.999786618315,-114.050351324157 51.0011345628496))",10015,41,42
"POLYGON ((-114.050360083508 51.0092253745313,-114.049127445114 51.0105743674249,-114.046659247648 51.0105753790741,-114.045423831713 51.009227397733,-114.046656541885 51.0078784435779,-114.049124596221 51.0078774320254,-114.050360083508 51.0092253745313))",10012,38,43
"POLYGON ((-114.050357163274 51.0065284385561,-114.049124596221 51.0078774320254,-114.046656541885 51.0078784435779,-114.045421197718 51.0065304615644,-114.046653836539 51.0051815068298,-114.049121747767 51.005180495374,-114.050357163274 51.0065284385561))",10013,34,47
"POLYGON ((-114.050365925325 51.0146192427258,-114.049133144218 51.0159682344679,-114.046664660425 51.0159692463107,-114.045429100921 51.0146212663145,-114.046661953828 51.0132723133184,-114.049130294447 51.0132713015724,-114.050365925325 51.0146192427258))",10010,34,39
"POLYGON ((-114.050363004191 51.0119223092545,-114.049130294447 51.0132713015724,-114.046661953828 51.0132723133184,-114.045426466114 51.0119243326498,-114.046659247648 51.0105753790741,-114.049127445114 51.0105743674249,-114.050363004191 51.0119223092545))",10011,34,41
"POLYGON ((-114.050371768943 51.0200131059126,-114.049138845079 51.0213620965033,-114.046670074871 51.0213631085397,-114.045434371753 51.0200151298884,-114.04666736744 51.0186661780511,-114.049135994429 51.0186651661116,-114.050371768943 51.0200131059126))",10008,27,45
"POLYGON ((-114.050368846909 51.0173161749451,-114.049135994429 51.0186651661116,-114.04666736744 51.0186661780511,-114.045431736133 51.0173181987274,-114.046664660425 51.0159692463107,-114.049133144218 51.0159682344679,-114.050368846909 51.0173161749451))",10009,30,43
"POLYGON ((-114.050377614362 51.0254069640919,-114.049144547697 51.0267559535314,-114.046675490986 51.0267569657613,-114.04543964421 51.0254089884549,-114.04667278272 51.0240600377764,-114.049141696169 51.0240590256433,-114.050377614362 51.0254069640919))",10006,21,43
"POLYGON ((-114.050374691427 51.0227100356282,-114.049141696169 51.0240590256433,-114.04667278272 51.0240600377764,-114.045437007778 51.0227120597976,-114.046670074871 51.0213631085397,-114.049138845079 51.0213620965033,-114.050374691427 51.0227100356282))",10007,25,45
"POLYGON ((-114.050383461584 51.0308008172639,-114.049150252074 51.0321498055521,-114.046680908771 51.0321508179757,-114.045444918292 51.0308028420142,-114.04667819967 51.0294538924944,-114.049147399666 51.0294528801676,-114.050383461584 51.0308008172639))",10004,17,33
"POLYGON ((-114.050380537748 51.0281038913038,-114.049147399666 51.0294528801676,-114.04667819967 51.0294538924944,-114.045442281048 51.0281059158605,-114.046675490986 51.0267569657613,-114.049144547697 51.0267559535314,-114.050380537748 51.0281038913038))",10005,18,35
"POLYGON ((-114.050389310608 51.0361946654288,-114.049155958209 51.0375436525659,-114.046686328226 51.0375446651832,-114.045450194001 51.0361966905665,-114.04668361829 51.0348477422053,-114.049153104922 51.0348467296849,-114.050389310608 51.0361946654288))",10002,15,34
"POLYGON ((-114.050386385871 51.0334977419722,-114.049153104922 51.0348467296849,-114.04668361829 51.0348477422053,-114.045447555943 51.0334997669162,-114.046680908771 51.0321508179757,-114.049150252074 51.0321498055521,-114.050386385871 51.0334977419722))",10003,17,37
"POLYGON ((-114.050395161437 51.0415885085869,-114.049161666105 51.0429374945729,-114.046691749353 51.0429385073839,-114.045455471336 51.041590534112,-114.046689038581 51.0402415869094,-114.049158811937 51.0402405741953,-114.050395161437 51.0415885085869))",10000,10,24
"POLYGON ((-114.050392235797 51.0388915876337,-114.049158811937 51.0402405741953,-114.046689038581 51.0402415869094,-114.045452832465 51.0388936129651,-114.046686328226 51.0375446651832,-114.049155958209 51.0375436525659,-114.050392235797 51.0388915876337))",10001,11,29
"POLYGON ((-114.050307588067 50.9606803354,-114.049076232118 50.96202933866,-114.046610607626 50.9620303485697,-114.045376481825 50.9606823551227,-114.046607909354 50.959333390534,-114.049073391112 50.9593323807209,-114.050307588067 50.9606803354))",10030,63,54
"POLYGON ((-114.050304675918 50.9579833768848,-114.049073391112 50.9593323807209,-114.046607909354 50.959333390534,-114.045373855122 50.9579853964145,-114.046605211497 50.9566364312459,-114.049070550543 50.9566354215293,-114.050304675918 50.9579833768848))",10031,65,58
"POLYGON ((-114.05031341371 50.9660742486732,-114.049081915442 50.967423250781,-114.046616005417 50.9674242608838,-114.045381736444 50.9660762687821,-114.046613306314 50.9647273053529,-114.049079073561 50.9647262953467,-114.05031341371 50.9660742486732))",10028,60,50
"POLYGON ((-114.050310500664 50.9633772926628,-114.049079073561 50.9647262953467,-114.046613306314 50.9647273053529,-114.045379108932 50.9633793125786,-114.046610607626 50.9620303485697,-114.049076232118 50.96202933866,-114.050310500664 50.9633772926628))",10029,61,51
"POLYGON ((-114.050319241147 50.9714681569367,-114.049087600518 50.9728171578925,-114.04662140487 50.9728181681884,-114.045386992682 50.9714701774319,-114.046618704936 50.9701212151623,-114.049084757761 50.970120204963,-114.050319241147 50.9714681569367))",10026,57,54
"POLYGON ((-114.050316327204 50.9687712034311,-114.049084757761 50.970120204963,-114.046618704936 50.9701212151623,-114.04538436436 50.9687732237332,-114.046616005417 50.9674242608838,-114.049081915442 50.967423250781,-114.050316327204 50.9687712034311))",10027,58,53
"POLYGON ((-114.05032507038 50.9768620601909,-114.049093287344 50.9782110599948,-114.046626805986 50.9782120704839,-114.045392250538 50.9768640810725,-114.04662410522 50.9755151199623,-114.049090443712 50.9755141095698,-114.05032507038 50.9768620601909))",10024,55,55
"POLYGON ((-114.050322155539 50.97416510919,-114.049090443712 50.9755141095698,-114.04662410522 50.9755151199623,-114.045389621407 50.9741671298784,-114.04662140487 50.9728181681884,-114.049087600518 50.9728171578925,-114.050322155539 50.97416510919))",10025,56,54
"POLYGON ((-114.050330901408 50.982255958436,-114.049098975922 50.9836049570879,-114.046632208767 50.9836059677703,-114.045397510014 50.982257979704,-114.046629507168 50.9809090197532,-114.049096131414 50.9809080091675,-114.050330901408 50.982255958436))",10022,55,50
"POLYGON ((-114.050327985669 50.9795590099396,-114.049096131414 50.9809080091675,-114.046629507168 50.9809090197532,-114.045394880074 50.9795610310144,-114.046626805986 50.9782120704839,-114.049093287344 50.9782110599948,-114.050327985669 50.9795590099396))",10023,60,56
"POLYGON ((-114.050336734232 50.9876498516721,-114.049104666252 50.9889988491722,-114.046637613211 50.9889998600479,-114.045402771111 50.9876518733267,-114.046634910781 50.9863029145352,-114.049101820868 50.9863019037562,-114.050336734232 50.9876498516721))",10020,61,51
"POLYGON ((-114.050333817595 50.9849529056801,-114.049101820868 50.9863019037562,-114.046634910781 50.9863029145352,-114.04540014036 50.9849549271415,-114.046632208767 50.9836059677703,-114.049098975922 50.9836049570879,-114.050333817595 50.9849529056801))",10021,56,49
"POLYGON ((-114.050342568853 50.9930437398995,-114.049110358336 50.9943927362479,-114.046643019321 50.9943937473168,-114.045408033828 50.9930457619407,-114.046640316058 50.9916968043084,-114.049107512075 50.9916957933361,-114.050342568853 50.9930437398995))",10018,68,60
"POLYGON ((-114.050339651318 50.9903467964119,-114.049107512075 50.9916957933361,-114.046640316058 50.9916968043084,-114.045405402267 50.9903488182598,-114.046637613211 50.9889998600479,-114.049104666252 50.9889988491722,-114.050339651318 50.9903467964119))",10019,66,54
"POLYGON ((-114.050348405273 50.9984376231183,-114.049116052174 50.999786618315,-114.046648427097 50.9997876295774,-114.045413298167 50.9984396455463,-114.046645723001 50.9970906890732,-114.049113205036 50.9970896779075,-114.050348405273 50.9984376231183))",10016,44,49
"POLYGON ((-114.050345486838 50.995740682135,-114.049113205036 50.9970896779075,-114.046645723001 50.9970906890732,-114.045410665795 50.9957427043696,-114.046643019321 50.9943937473168,-114.049110358336 50.9943927362479,-114.050345486838 50.995740682135))",10017,46,52
"POLYGON ((-114.050261047426 50.9175288488465,-114.04903082845 50.9188778613261,-114.046567485069 50.9188788696924,-114.045334503053 50.9175308654827,-114.046564793432 50.9161818916147,-114.049027994431 50.9161808833448,-114.050261047426 50.9175288488465))",10046,94,57
"POLYGON ((-114.050258142438 50.9148318702887,-114.049027994431 50.9161808833448,-114.046564793432 50.9161818916147,-114.04533188281 50.9148338867323,-114.04656210221 50.9134849122841,-114.049025160847 50.9134839041105,-114.050258142438 50.9148318702887))",10047,96,59
"POLYGON ((-114.050266858741 50.9229228022034,-114.049036497797 50.9242718135303,-114.046572869584 50.9242728220894,-114.045339744749 50.9229248192252,-114.046570177119 50.9215758465173,-114.049033662906 50.9215748380546,-114.050266858741 50.9229228022034))",10044,91,64
"POLYGON ((-114.05026395286 50.9202258261514,-114.049033662906 50.9215748380546,-114.046570177119 50.9215758465173,-114.045337123699 50.9202278429804,-114.046567485069 50.9188788696924,-114.04903082845 50.9188778613261,-114.05026395286 50.9202258261514))",10045,92,65
"POLYGON ((-114.050272671845 50.9283167505492,-114.049042168889 50.9296657607234,-114.046578255756 50.9296667694753,-114.045344988058 50.9283187679565,-114.046575562463 50.9269697964087,-114.049039333125 50.9269687877533,-114.050272671845 50.9283167505492))",10042,88,53
"POLYGON ((-114.05026976507 50.9256197770027,-114.049039333125 50.9269687877533,-114.046575562463 50.9269697964087,-114.045342366202 50.9256217942172,-114.046572869584 50.9242728220894,-114.049036497797 50.9242718135303,-114.05026976507 50.9256197770027))",10043,91,61
"POLYGON ((-114.050278486738 50.9337106938839,-114.049047841726 50.9350597029056,-114.046583643586 50.9350607118504,-114.045350232981 50.933712711677,-114.046580949464 50.9323637412892,-114.049045005089 50.9323627324409,-114.050278486738 50.9337106938839))",10040,83,57
"POLYGON ((-114.050275579068 50.9310137228429,-114.049045005089 50.9323627324409,-114.046580949464 50.9323637412892,-114.045347610318 50.9310157404431,-114.046578255756 50.9296667694753,-114.049042168889 50.9296657607234,-114.050275579068 50.9310137228429))",10041,84,52
"POLYGON ((-114.050284303422 50.9391046322079,-114.049053516309 50.9404536400771,-114.046589033075 50.9404546492147,-114.045355479518 50.9391066503867,-114.046586338123 50.9377576811589,-114.049050678799 50.9377566721177,-114.050284303422 50.9391046322079))",10038,82,61
"POLYGON ((-114.050281394856 50.9364076636723,-114.049050678799 50.9377566721177,-114.046586338123 50.9377576811589,-114.045352856048 50.9364096816581,-114.046583643586 50.9350607118504,-114.049047841726 50.9350597029056,-114.050281394856 50.9364076636723))",10039,82,60
"POLYGON ((-114.050290121895 50.9444985655213,-114.049059192639 50.9458475722381,-114.046594424222 50.9458485815686,-114.045360727671 50.9445005840859,-114.046591728441 50.943151616018,-114.049056354256 50.9431506067839,-114.050290121895 50.9444985655213))",10036,78,62
"POLYGON ((-114.050287212434 50.9418015994909,-114.049056354256 50.9431506067839,-114.046591728441 50.943151616018,-114.045358103393 50.9418036178626,-114.046589033075 50.9404546492147,-114.049053516309 50.9404536400771,-114.050287212434 50.9418015994909))",10037,80,63
"POLYGON ((-114.05029594216 50.9498924938243,-114.049064870717 50.9512414993888,-114.046599817029 50.9512425089123,-114.045365977439 50.9498945127749,-114.046597120418 50.9485455458668,-114.049062031459 50.9485445364397,-114.05029594216 50.9498924938243))",10034,70,54
